dc:identifier,rdfs:label.fr,schema:streetAddress,schema:addressLocality,schema:postalCode,schema:email,schema:telephone,foaf:homepage_x,schema:legalName,foaf:homepage_y,type_stream
55173,Les trois lanternes,"98-100, boulevard de l’Impératrice",Étaples,62630,aperetiset.sun2012@orange.fr,+33 3 21 09 52 74,,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
14319,La Campesina,34 rue de Blanc Mont,Colembert,62142,la-campesina@wanadoo.fr,+33 3 21 33 31 43,http://www.la-campesina-62.com/,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
73990,LE BOUQUET,4 Rue Charles Cazin,Équihen-Plage,62224,,+33 3 21 92 25 21,,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
77346,AU VIEUX SINGE,8 rue Monsigny,Boulogne-sur-Mer,62200,,+33 9 82 43 43 42,,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
57823,BRASSERIE LA PETITE SIRENE,32 Route de Boulogne,Beaumetz-lès-Aire,62960,,+33 3 21 93 22 06,,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
14929,LA BRASSERIE AUDOMAROISE,6-8 Rue Louis Martel,Saint-Omer,62500,brasserie-audomaroise@wanadoo.fr,+33 3 21 88 08 80,http://www.brasserie-audomaroise.fr/,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
96426,Friterie du Hameau,10 Rue Fort Mahon,Frencq,62630,friterie21@hotmail.com,+33 7 49 46 28 30,,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
57831,AUBERGE  AU FLOT DE L'YEUSE,"90, rue des Jonquilles",Landrethun-lès-Ardres,62610,,+33 3 91 91 11 83,,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
14949,RESTAURANT LA CHARRETTE,"32,  place du Maréchal Foch",Saint-Omer,62500,la-charrette62@orange.fr,+33 3 21 98 28 29,http://www.lacharrette-saintomer.fr/,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
93513,Itsara Trendy Food,21 rue de Moscou,Le Touquet-Paris-Plage,62520,,+33 3 21 05 49 22,,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
93760,LE CLAIRE'MARAIS,8 Place Victor Hugo,Saint-Omer,62500,,+33 3 21 93 15 15,https://www.clairemarais.fr/,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
74017,LE CHANT DE L'HEURT,30 Quai Duguay Trouin,Le Portel,62480,,+33 3 61 31 05 17,,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
57969,AUBERGE DE LA RENAISSANCE,20 Place Verte,Cucq,62780,lemairemartial@neuf.fr,+33 3 21 84 18 77,http://www.auberge-renaissance.com/,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
73887,LA GRILLARDINE,30 Rue de Lille,Boulogne-sur-Mer,62200,colau.davy@yahoo.fr,+33 3 21 80 32 94,http://www.lagrillardine.fr/,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
58383,FERME AUBERGE DES PEUPLIERS,"38 Rue d'en bas
Loquin",Haut-Loquin,62850,,+33 3 21 39 63 70,,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
73984,PIZZA ROMA,5 Bis Rue de la Paix,Condette,62360,,+33 3 21 87 44 47,http://www.pizzaroma.sitew.fr/,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
14416,Estaminet de Quesques,11 La Place,Quesques,62240,estaminet-de-quesques@orange.fr,+33 3 21 32 32 63,https://www.facebook.com/estaminetdequesques/,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
57849,BRASSERIE  CHEZ JULES,13 rue de Carmes,Saint-Pol-sur-Ternoise,62130,,+33 3 21 03 06 41,,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
89179,Aux Bons Amis,101 Rue du Courguin,Cormont,62630,,+33 3 21 90 71 31,,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
88553,LE PAIN DORÉ,21 Place Jean Jaurès,Lens,62300,lepaindore@hotmail.com,+33 6 48 85 76 35,,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
85621,Le Baya - Le Grand Hôtel Le Touquet-Paris-Plage****,4 boulevard de la canche,Le Touquet-Paris-Plage,62520,contact@legrandhotel-letouquet.com,+33 3 21 06 88 88,http://www.legrandhotel-letouquet.fr/,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
77352,STUDIO 24,Place Frederic Sauvage,Boulogne-sur-Mer,62200,,+33 3 21 91 98 65,,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
68582,LA FERME APICOLE,190 rue Monseigneur Eloy,Diéval,62460,,+33 3 21 41 50 11,http://www.lafermeapicole.fr/,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
57777,COURTE PAILLE,1403 Rue Bellenville,Sailly-Labourse,62113,bethune@courtepaille.com,+33 3 21 25 41 19,https://restaurants-grill.courtepaille.com/fr/s/restaurants-grillades/bethune/136,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
92482,THE ORIGINAL BUN'S FACTORY,3 Rue du Doyen,Boulogne-sur-Mer,62200,contact@bunsfactory.fr,+33 3 91 18 84 11,http://bunsfactory.commandes.io/,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
97683,LES PIADINES DE FAUSTINE,6 avenue Alfred Maës,Lens,62300,lespiadinesdefaustine@gmail.com,+33 6 79 06 21 08,https://les-piadines-de-faustine.metro.rest/?fbclid=IwAR3ZxWy-ZNp70XQIjzz9olrky6fZWcvBN-stY0FU-swz4zv5fijN1et0DvE&lang=fr,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
14101,La Soustraction,3 rue du four,Fruges,62310,,+33 3 21 04 67 04,http://www.restaurant-fourapizza.fr/,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
60137,"RESTAURANT ""LE MARDYCK""","31, Rue de Paris",Aire-sur-la-Lys,62120,mardyck@alceadsl.fr,,,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
73868,LA BOÎTE A GOÛTER,Centre commercial de la Liane,Boulogne-sur-Mer,62200,thellierjuliette@hotmail.fr,+33 3 21 30 77 82,,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
85981,SNACK DE LA PLAGE,Descente de plage,Le Portel,62480,,+33 6 16 53 62 31,,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
68419,Big Brothers,231 Rue Nationale,Nœux-les-Mines,62290,,+33 3 21 57 57 51,,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
15102,Café des Sports-Le Magnolia,1162 bd Labrasse,Cucq,62780,lemagnoliastellaplage@gmail.com,,https://lemagnolia62.wordpress.com/,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
15307,DOMAINE DU GRAND SAINT BERNARD,9 Chemin du Grand Saint-Bernard,Clairmarais,62500,domaine.grand.bernard@gmail.com,,http://www.grand-saint-bernard.fr/,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
65356,La Table de Jeanne,8 Esplanade Parmentier,Berck,62600,,+33 3 21 09 47 43,,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
81465,Le Jardin,Place de l'Hermitage,Le Touquet-Paris-Plage,62520,le-jardin@wanadoo.fr,+33 3 21 05 16 34,http://www.restaurant-lejardin.net/,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
71194,Le Clan des Elfes,3 rue du Clape-en-Bas,Montreuil,62170,leclandeselfes62@gmail.com,+33 6 83 71 16 66,http://www.creperie-leclandeselfes.fr/,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
77405,CAFÉ DE LA MAIRIE,46 Place de la Résistance,Boulogne-sur-Mer,62200,,+33 3 21 80 44 02,,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
81479,Le Took Took,7 boulevard Pouget,Le Touquet-Paris-Plage,62520,,+33 3 21 05 78 89,,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
58198,RESTAURANT LE ROYAL,39 rue Saint-Aubert,Arras,62000,royalavenue@hotmail.fr,+33 3 21 73 89 78,,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
15512,Le Pot du Clape,17 Rue du Clape en Bas,Montreuil,62170,lepotduclape@gmail.com,+33 3 21 05 46 35,,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
58274,FERME AUBERGE LE GOURMET CHAMPETRE,14 Rue de Bienvillers,Souastre,62111,choquetjm@wanadoo.fr,+33 3 21 22 69 87,http://www.fermedesouastre.com/,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
58029,Le City Grill,66 Rue de la Plage,Berck,62600,,+33 3 21 09 76 77,,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
96541,De l'essentiel à l'assiette,10 rue aux loups,Marconnelle,62140,delessentielalassiette@laposte.net,,,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
15093,La Petite Auberge,"933, Avenue de la Libération",Cucq,62780,,+33 3 21 94 33 03,http://www.alapetiteauberge.fr/,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
58321,RESTAURANT LA BONNE AUBERGE,"512 Rte de Guines
Brêmes",Ardres,62610,,+33 3 21 35 41 09,https://www.logishotels.com/fr/hotel/hotel-la-bonne-auberge-5143?partid=661,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
88563,ALICIA,24 rue du Cantin,Lens,62300,restaurantalicialens@gmail.com,+33 3 21 42 45 11,,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
83560,Opaline,43 avenue du Verger,Le Touquet-Paris-Plage,62520,contact@opaline-touquet.com,+33 3 21 81 42 46,http://www.opaline-letouquet.com/,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
97766,Le Repère de Torcy,62 rue principale,Torcy,62310,lereperedetorcy@yahoo.com,+33 9 87 38 63 87,,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
68266,Subway,Place Saint Eloi,Béthune,62400,,+33 3 21 56 46 45,,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
57965,BRASSERIE LONDON BRIDGE,12 Place d'armes,Calais,62100,londonbrigde@wanadoo.fr,+33 3 21 85 85 79,,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
58014,RESTAURANT LE NEW LYS,7 Rue bourg,Aire-sur-la-Lys,62120,,+33 3 21 39 33 79,,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
58450,La Pataterie,1844 Avenue de la Libération,Bruay-la-Buissière,62700,restaurant@lapataterie-bruay-la-buissiere.com,+33 3 21 64 02 62,http://www.lapataterie.com/,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
58492,Le Cercle,374 Route Nationale,Nœux-les-Mines,62290,contact@hotel-lamaisonrouge.com,+33 3 21 61 65 65,http://www.hotel-lamaisonrouge.com/,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
88568,BUFFALO GRILL,Rue Chochoy,Liévin,62800,lievin@buffalo-grill.fr,+33 3 21 45 61 00,,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
15396,Le Caveau,40 Place du Général de Gaulle,Montreuil,62170,caveau.montreuil@wanadoo.fr,+33 3 21 06 05 21,,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
15533,Aux Temps d'Em,32 Place du Général de Gaulle,Montreuil,62170,contact@auxtempsdem.com,+33 3 21 06 04 95,https://bookings.zenchef.com/results?rid=360311&pid=1001,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
68512,La Maison Rouge - Salle de réception,374 Route nationale,Nœux-les-Mines,62290,contact@hotel-lamaisonrouge.com,+33 3 21 61 65 65,http://www.hotel-lamaisonrouge.com/,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
58201,BRASSERIE L'ATREBATE,91 Avenue Fernand Lobbedez,Arras,62000,,+33 3 21 48 64 42,,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
78326,LA DOLCE VITA,"2049 avenue de la Libération
Parc de la Porte Nord",Bruay-la-Buissière,62700,dolcevita-bruay@orange.fr,+33 3 21 62 00 22,http://dolcevita-bruay.com/,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
14099,Friterie Aux Trois Pigeons,30 place du Général de Gaulle,Fruges,62310,,+33 3 21 04 40 08,,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
97407,LE HALL,1 Grand Place,Béthune,62400,,+33 3 21 56 44 89,https://www.facebook.com/lahallebethune62/,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
77496,LE BLACK PEARL,"22, Grande rue",Boulogne-sur-Mer,62200,,+33 6 60 13 52 44,,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
89955,Les Remparts,5 Porte de France,Montreuil,62170,contact@lesremparts-montreuil.fr,+33 3 21 06 01 89,http://www.lesremparts-montreuil.fr/,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
81449,Boko Baya - Le Grand Hôtel Le Touquet-Paris-Plage****,4 boulevard de la Canche,Le Touquet-Paris-Plage,62520,contact@legrandhotel-letouquet.com,+33 3 21 06 88 88,http://www.legrandhotel-letouquet.fr/,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
14834,PIZZA POTES,160 Avenue du Général de Gaulle,Arques,62510,,+33 3 21 11 95 35,,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
83789,Les Gourmandises du Carrousel,Place du Centenaire,Le Touquet-Paris-Plage,62520,,+33 6 43 69 31 40,https://lesgourmandisesducarrousel.metro.biz/?lang=fr,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
58058,BRASSERIE LE 66,30 Rue Faidherbe,Saint-Omer,62500,,+33 3 21 12 90 87,,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
85251,LE CAFÉ DE LA GARE,3140 rue principale,Fréthun,62185,,+33 6 98 17 29 15,,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
84337,CAFE DE LA LIANE,10 Rue Jules Verne,Boulogne-sur-Mer,62200,,+33 6 77 27 09 94,,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
79082,Auberge de l'Entre Deux,Zal de la petite Dimerie,Fruges,62310,wgallet@xilan.fr,+33 6 78 93 37 82,,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
14389,O'DELICE,15 Place de Bournonville,Neufchâtel-Hardelot,62152,restaurant@o-delice.fr,+33 3 74 11 63 86,https://www.o-delice.fr/,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
12876,Le Mely Johnson,"40, Avenue François Mitterrand",Hesdin,62140,jct62@orange.fr,+33 6 76 17 47 57,http://www.brasserie-melyjohnson.fr/,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
14935,RESTAURANT LECOQ EN PAPILLOTE,"8,  bis rue de Thérouanne",Saint-Omer,62500,jacques.lecoq48@sfr.fr,+33 3 61 51 22 54,http://www.lecoqenpapillotte.fr/,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
87327,Friterie Pierrot,4 route nationale,Attin,62170,,+33 3 21 90 77 27,,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
98820,Caravane,73 rue de Metz,Le Touquet-Paris-Plage,62520,,+33 3 21 05 94 12,,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
14963,ESTAMINET LA TROUSSEBIERE,Impasse de la Troussebière,Zudausques,62500,he.mantel@laposte.net,+33 3 21 93 36 69,,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
98877,Davonn,5 avenue du Verger,Le Touquet-Paris-Plage,62520,,+33 3 66 62 96 58,https://www.davonn.com/boutique/letouquet/,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
14382,LA TERRASSE,17 Place de la Concorde,Neufchâtel-Hardelot,62152,laterrasse.hardelot@orange.fr,+33 3 21 83 72 27,,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
57999,BRASSERIE AUX BONS AMIS,8 Rue Pierre Mendes France,Wizernes,62570,,+33 3 21 93 83 68,,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
57885,Auberge de la Madelon Fleurie,198 Rue de la Baie d'Authie,Waben,62180,info@aubergedelamadelon.com,+33 021940505,http://www.aubergedelamadelon.com/,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
58126,AU DEPART,1 place François Mitterand,Béthune,62400,jfrancois.buche@wanadoo.fr,+33 3 21 57 18 04,http://www.restaurant-depart.fr/,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
73837,BRASSERIE LE GAMBETTA,54 Quai Gambetta,Boulogne-sur-Mer,62200,,+33 3 21 99 00 06,,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
78477,L'Entonnoir,33 Avenue Francis Tattegrain,Berck,62600,lentonnoir33@orange.fr,+33 3 21 84 86 14,,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
58012,ESTAMINET DU SIRE JEROME,18 la Place,Gonnehem,62920,lesirejerome@hotmail.fr,+33 3 21 61 21 64,https://www.restaurant-lesire-jerome.fr/,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
78414,EMMA CREPE,"Face au camping d'Equihen-Plage
Rue Charles Cazin",Équihen-Plage,62224,emmacrepe62@yahoo.fr,+33 6 26 25 09 51,,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
68155,Il Ristorante,"112 rue Georges Charpak
Parc de la Porte Nord",Bruay-la-Buissière,62700,2805d@ilristorante.fr,+33 3 91 80 49 04,http://www.ilristorante.fr/,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
58086,LE RIAD,136 Rue Ludovic Boutleux,Béthune,62400,,+33 3 21 57 98 42,http://leriadbethune.com/,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
85267,LE CENTAURE,11 Place d'Armes,Calais,62100,,+33 3 21 34 37 37,,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
85407,CAFE DE LA MAIRIE,2 rue Carnot,Wimereux,62930,lesablerouge@aol.com,+33 3 21 32 43 06,,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
58370,RESTAURANT oh! MOUETTES,10 Rue Jean Pierre Avrons,Calais,62100,,+33 3 21 34 67 59,http://www.ohmouettes.com/,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
74016,BRASSERIE LA PLAGE,35 Quai de la Vierge,Le Portel,62480,basserielaplage@gmail.com,+33 3 21 80 82 65,,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
81460,Le Coq Hardi,31 rue Raymond Lens,Le Touquet-Paris-Plage,62520,rouzier.yann@orange.fr,+33 3 21 05 06 11,,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
82723,CHEZ CATHY,220 rue Paul Bert,Lens,62300,,+33 6 23 31 40 29,,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
68416,Au Virage d'Ourton - Salle de réception,586 Rue Alphonse Deladiennée,Ourton,62460,,+33 3 21 03 60 55,,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
77516,LES ANNONCIADES,"19, Place de la Résistance",Boulogne-sur-Mer,62200,,+33 3 21 80 73 15,,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
79374,Atelier des saveurs - Salle de réception - COPIE,94 Rue Nationale,Nœux-les-Mines,62290,latelier-des-saveurs@orange.fr,+33 3 21 26 74 74,http://www.restaurant-latelierdessaveurs.fr/,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
68154,Bowling Avenue,"Parc de la Porte Nord
Rue des Frères Lumière",Bruay-la-Buissière,62700,contact@bowlingavenue.fr,+33 3 21 56 47 47,http://bowlingavenue.fr/,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
15501,La Paloma,50 Place du Général de Gaulle,Montreuil,62170,,+33 3 21 86 36 75,,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
60005,BRASSERIE LE CAFÉ DES SPORTS,"716, Route Nationale",Nordausques,62890,cafedessportsdupont@gmail.com,+33 3 21 35 61 45,,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
60042,PIZZA GOURMANDE,"1, rue de Calais",Saint-Omer,62500,,+33 3 91 92 31 30,,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
84349,LE SELECT PUB,56 Boulevard Sainte-Beuve,Boulogne-sur-Mer,62200,,+33 3 21 31 66 40,,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
73906,PIZZA PRICE,107 Boulevard Daunou,Boulogne-sur-Mer,62200,,+33 3 21 92 82 94,,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
58106,LES JARDINS DE L'ARCADIE,26 Rue de l'Ecluse,Lens,62300,lesjardinsdelarcadie@orange.fr,+33 3 21 70 20 61,https://www.lesjardinsdelarcadie.com/fr,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
13061,Le Bistrot Gourmand,163 Rue Daniel Ranger,Campagne-lès-Hesdin,62870,lebgdecampagne@gmail.com,+33 3 21 05 70 51,,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
14285,Le Château des Tourelles,8 Rue Principale,Le Wast,62142,contact@hotel-le-wast.com,+33 3 21 33 34 78,http://www.hotel-le-wast.com/,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
15284,RESTAURANT CHICO RAIL,Place du 8 mai 1945,Saint-Omer,62500,contact@chicorail.fr,+33 3 21 93 59 98,http://www.chicorail.fr/,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
85838,L'Entr'Potes,811 Avenue des États-Unis,Cucq,62780,,+33 3 91 89 69 05,http://www.lentrpotes.fr/,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
63021,FrancoPizza La Houlette,"137, rue de la Gare",Desvres,62240,lahoulettefrancopizza@gmail.com,+33 6 65 35 43 87,https://francopizza.fr/,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
71190,Home Burgers,"3, rue de Montreuil",Étaples,62630,,+33 7 68 98 23 30,,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
85744,LA PETITE BAVIERE,2 Avenue de Cambrai,Camiers,62176,,+33 3 61 85 71 50,,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
56686,LE MARINA,Esplanade de Ste Cécile,Camiers,62176,,+33 3 21 94 29 40,,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
94509,O'BOULOGNE,"122, boulevard Sainte-Beuve",Boulogne-sur-Mer,62200,,+33 3 21 33 92 82,,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
85242,LOUNGE RÉTRO'F CAFÉ,97 Digue Gaston Berthe,Calais,62100,contact@loungeretrofcafe.fr,+33 3 61 28 94 86,https://loungeretrofcafe.business.site/,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
87122,LA MELILYA,107 Boulevard Daunou,Boulogne-sur-Mer,62200,,+33 6 70 09 11 43,,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
57807,LA GRANGE DU CH'TI,25 Place  Jules Guesde,Auchel,62260,lagrangeduchti@numericable.fr,+33 3 21 65 49 90,,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
58376,RESTAURANT LA BIGOUDENE,19 Place d'Armes,Calais,62100,,+33 3 21 96 29 52,http://www.labigoudene.sitew.fr/,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
58267,BRASSERIE A LA FRINGALE,1 Rue Charles de Gaulle,Pernes,62550,,+33 3 21 03 64 96,,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
73810,LE NORD OUE,2 Rue de la Lampe,Boulogne-sur-Mer,62200,,+33 3 21 91 37 24,,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
72719,BAR HAMIOT,1 rue Faidherbe,Boulogne-sur-Mer,62200,reservationhamiot@orange.fr,+33 3 21 31 44 20,,Pas-de-Calais Tourisme,http://www.datatourisme62.com/,Restaurant
